handle,n_reels_sample,followers,posts,median_views,max_views,sum_views,median_vpf,max_vpf,median_topic_index,median_adj_factor,first_post_seen,last_post_seen,topics,account_kind,production_mode,style_mode,room_mode,realism_mode,language_mode,share_ai_generated,top_reel_url,instagram_url,follower_status,views_status
cookislands,1,136000.0,3713.0,27100.0,27100.0,27100.0,0.19926470588235295,0.19926470588235295,0.5616580310880829,0.44352378909271173,2024-12-12T23:00:04.742000+00:00,2024-12-12T23:00:04.742000+00:00,cook-islands-luxury-resorts,other,real_footage,tropical,hotel_room,real_existing,en,0.0,https://www.instagram.com/reel/DDfvdoWqJIc/,https://www.instagram.com/cookislands/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
shabbu_furniture_art,1,344000.0,1192.0,27100.0,27100.0,27100.0,0.07877906976744187,0.07877906976744187,0.14263157894736841,0.12511758956532798,2025-09-12T06:19:45.198000+00:00,2025-09-12T06:19:45.198000+00:00,rooftop-pool,contractor_trade,real_footage,minimalist,terrace_outdoor,real_existing,en,0.0,https://www.instagram.com/reel/DOfeyxqgIaJ/,https://www.instagram.com/shabbu_furniture_art/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
surnameplease,1,,,26900.0,26900.0,26900.0,,,1.2570093457943925,,2026-02-17T13:19:31.913000+00:00,2026-02-17T13:19:31.913000+00:00,luxury-hotel-room;luxury-hotel-suite,,,,,,,,https://www.instagram.com/reel/DU3Ebk4DMFR/,https://www.instagram.com/surnameplease/,UNKNOWN,"VERIFIED (public topic pages; sample, not full account history)"
melaniejadedesign,1,344000.0,1562.0,26800.0,26800.0,26800.0,0.07790697674418605,0.07790697674418605,0.6961038961038961,0.24987331095320361,2025-08-10T17:15:27.784000+00:00,2025-08-10T17:15:27.784000+00:00,industrial-chic-interior-design,lifestyle_influencer,ai_generated,industrial,dining,aspirational_realistic,en,1.0,https://www.instagram.com/reel/DNLrmdntU8A/,https://www.instagram.com/melaniejadedesign/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
christiesrealestate,1,347000.0,4085.0,26800.0,26800.0,26800.0,0.07723342939481267,0.07723342939481267,0.2511715089034677,0.1747154800304467,2025-03-12T14:54:08.376000+00:00,2025-03-12T14:54:08.376000+00:00,ibiza-villa,real_estate,real_footage,mediterranean,terrace_outdoor,real_existing,en,0.0,https://www.instagram.com/reel/DHGnZQPsWdw/,https://www.instagram.com/christiesrealestate/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
nickmaddockglobal,1,317000.0,1147.0,26700.0,26700.0,26700.0,0.08422712933753944,0.08422712933753944,0.6811224489795918,0.16031478734673787,2025-10-08T14:14:07.553000+00:00,2025-10-08T14:14:07.553000+00:00,marrakech-riad,lifestyle_influencer,real_footage,traditional_regional,lobby_common,real_existing,en,0.0,https://www.instagram.com/reel/DPjRv70Dp3s/,https://www.instagram.com/nickmaddockglobal/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
jonny.melon,1,78000.0,1530.0,26600.0,26600.0,26600.0,0.34102564102564104,0.34102564102564104,0.6785714285714286,0.30771791823927147,2025-06-02T09:30:47.789000+00:00,2025-06-02T09:30:47.789000+00:00,marrakech-riad,lifestyle_influencer,real_footage,traditional_regional,pool,real_existing,en,0.0,https://www.instagram.com/reel/DKZLkxKTTbv/,https://www.instagram.com/jonny.melon/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
aakar_architects_28,1,1000.0,138.0,26400.0,26400.0,26400.0,26.4,26.4,0.21376518218623483,1.1201484584532064,2024-07-18T13:41:16.387000+00:00,2024-07-18T13:41:16.387000+00:00,biophilic-bedroom-design,designer_studio,ai_generated,rustic_cozy,bedroom,aspirational_realistic,en,1.0,https://www.instagram.com/reel/C9kOqMFSGqz/,https://www.instagram.com/aakar_architects_28/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
jade_lostinbeauty_,1,128000.0,1219.0,26200.0,26200.0,26200.0,0.2046875,0.2046875,0.44144903117101936,0.1201000949715927,2026-05-20T12:15:15.432000+00:00,2026-05-20T12:15:15.432000+00:00,boutique-hotel,lifestyle_influencer,real_footage,traditional_regional,bathroom,real_existing,en,0.0,https://www.instagram.com/reel/DYj2NUHqc0I/,https://www.instagram.com/jade_lostinbeauty_/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
aparnadecors,1,17000.0,5961.0,26200.0,26200.0,26200.0,1.5411764705882354,1.5411764705882354,0.2542455118874333,0.5652429307632866,2024-10-15T16:22:20.588000+00:00,2024-10-15T16:22:20.588000+00:00,green-minimalist-interior-design,theme_page,3d_render,modern_luxury,kitchen,aspirational_realistic,en,0.0,https://www.instagram.com/reel/DBJr1xpoKng/,https://www.instagram.com/aparnadecors/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
randyspage,1,252000.0,567.0,25900.0,25900.0,25900.0,0.10277777777777777,0.10277777777777777,0.5367875647668394,0.31766563936717246,2026-04-26T16:57:00.532000+00:00,2026-04-26T16:57:00.532000+00:00,cook-islands-luxury-resorts,lifestyle_influencer,real_footage,tropical,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DXmjX7NjyXn/,https://www.instagram.com/randyspage/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
novelhomedecor,1,45000.0,1839.0,25600.0,25600.0,25600.0,0.5688888888888889,0.5688888888888889,0.32799487508007685,0.37524213816679436,2025-05-10T02:28:53.861000+00:00,2025-05-10T02:28:53.861000+00:00,luxury-furniture,brand_manufacturer,real_footage,modern_luxury,living_room,real_existing,en,0.0,https://www.instagram.com/reel/DJdNAkGICuP/,https://www.instagram.com/novelhomedecor/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
galenahaven,1,6000.0,509.0,25500.0,25500.0,25500.0,4.25,4.25,0.041463414634146344,0.28606678815757014,2026-03-25T23:36:02.697000+00:00,2026-03-25T23:36:02.697000+00:00,unique-airbnb,other,real_footage,rustic_cozy,living_room,real_existing,en,0.0,https://www.instagram.com/reel/DWU3mjYEbE7/,https://www.instagram.com/galenahaven/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
andulsia_venue,1,74000.0,78.0,25500.0,25500.0,25500.0,0.34459459459459457,0.34459459459459457,0.27142096860031933,0.24593475742667262,2026-01-22T23:53:04.268000+00:00,2026-01-22T23:53:04.268000+00:00,glass-house,other,ai_generated,classical_luxury,exterior_facade,aspirational_realistic,en,1.0,https://www.instagram.com/reel/DT1QRAZiKnV/,https://www.instagram.com/andulsia_venue/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
arctictreehousehotel,1,164000.0,1159.0,25400.0,25400.0,25400.0,0.1548780487804878,0.1548780487804878,0.15209580838323353,0.26580301769251136,2025-11-27T18:00:56.625000+00:00,2025-11-27T18:00:56.625000+00:00,arctic-treehouse-hotel-rovaniemi,other,real_footage,scandinavian,exterior_facade,real_existing,,0.0,https://www.instagram.com/reel/DRkbc8sCIoX/,https://www.instagram.com/arctictreehousehotel/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
ahteshamvlog_012,1,32000.0,365.0,25300.0,25300.0,25300.0,0.790625,0.790625,0.15014836795252226,0.21112360878215228,2026-06-03T11:26:27.662000+00:00,2026-06-03T11:26:27.662000+00:00,best-rooftop-pools,lifestyle_influencer,real_footage,other,pool,real_existing,en,0.0,https://www.instagram.com/reel/DZHzwK6ynVW/,https://www.instagram.com/ahteshamvlog_012/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
osnova.des,1,63000.0,270.0,25300.0,25300.0,25300.0,0.4015873015873016,0.4015873015873016,0.15140634350688212,0.17960078827636206,2026-01-21T09:59:48.807000+00:00,2026-01-21T09:59:48.807000+00:00,minimalist-interior,designer_studio,3d_render,minimalist,living_room,aspirational_realistic,en,0.0,https://www.instagram.com/reel/DTxMHK3Av2Y/,https://www.instagram.com/osnova.des/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
conradboraboranui,1,93000.0,1358.0,25100.0,25100.0,25100.0,0.2698924731182796,0.2698924731182796,0.45225225225225224,0.4343390652729295,2024-10-17T14:01:38.114000+00:00,2024-10-17T14:01:38.114000+00:00,bora-bora-luxury-hotels,other,real_footage,tropical,pool,real_existing,en,0.0,https://www.instagram.com/reel/DBOlU80te9G/,https://www.instagram.com/conradboraboranui/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
er.interio01,1,45000.0,256.0,25100.0,25100.0,25100.0,0.5577777777777778,0.5577777777777778,1.2038369304556356,0.7815681688809124,2026-04-03T02:44:13.909000+00:00,2026-04-03T02:44:13.909000+00:00,rooftop-terrace,theme_page,ai_generated,modern_luxury,terrace_outdoor,aspirational_realistic,en,1.0,https://www.instagram.com/reel/DWpzf3-D_Af/,https://www.instagram.com/er.interio01/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
comosegreta,1,48000.0,528.0,25100.0,25100.0,25100.0,0.5229166666666667,0.5229166666666667,0.6952908587257618,0.48360025002821055,2026-06-28T19:40:03.671000+00:00,2026-06-28T19:40:03.671000+00:00,como-lake-villas,theme_page,real_footage,classical_luxury,terrace_outdoor,real_existing,en,0.0,https://www.instagram.com/reel/DaJEHR_IkLN/,https://www.instagram.com/comosegreta/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
bvlgariresortbali,1,85000.0,651.0,24900.0,24900.0,24900.0,0.29294117647058826,0.29294117647058826,0.570446735395189,0.2824778433588634,2025-04-09T10:13:55.770000+00:00,2025-04-09T10:13:55.770000+00:00,bali-infinity-pool-villas,other,real_footage,tropical,pool,real_existing,en,0.0,https://www.instagram.com/reel/DIONlbwyOhy/,https://www.instagram.com/bvlgariresortbali/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
yamaseika.okinawa,1,41000.0,1680.0,24800.0,24800.0,24800.0,0.6048780487804878,0.6048780487804878,12.81653746770026,4.035653959463195,2026-03-14T23:59:21.772000+00:00,2026-03-14T23:59:21.772000+00:00,glass-house-in-forest,other,real_footage,other,other,real_existing,other,0.0,https://www.instagram.com/reel/DV4lhtpk54d/,https://www.instagram.com/yamaseika.okinawa/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
anaya.escapes,1,1000.0,171.0,24800.0,24800.0,24800.0,24.8,24.8,0.56815578465063,2.247053733599488,2025-08-18T04:54:42.065000+00:00,2025-08-18T04:54:42.065000+00:00,bali-infinity-pool-villas;bali-luxury-villas-with-private-pools,other,ai_generated,tropical,pool,stylized_dreamy,en,1.0,https://www.instagram.com/reel/DNe9L9cR7W-/,https://www.instagram.com/anaya.escapes/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
wiwiek_widya,1,16000.0,509.0,24700.0,24700.0,24700.0,1.54375,1.54375,0.26290580095795635,0.4875791607293206,2026-07-30T22:12:21.975000+00:00,2026-07-30T22:12:21.975000+00:00,glass-house,ai_creator,ai_generated,organic_modern,bedroom,stylized_dreamy,en,1.0,https://www.instagram.com/reel/Dbbu-y_Tn1l/,https://www.instagram.com/wiwiek_widya/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
antoinebn,1,278000.0,2109.0,24500.0,24500.0,24500.0,0.08812949640287769,0.08812949640287769,0.1192214111922141,0.04619105249657849,2026-08-10T15:07:18.920000+00:00,2026-08-10T15:07:18.920000+00:00,architecture-photography,theme_page,real_footage,classical_luxury,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/Db3TFQXxSXm/,https://www.instagram.com/antoinebn/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
americas_realtor,1,256000.0,1365.0,24300.0,24300.0,24300.0,0.094921875,0.094921875,0.09878048780487805,0.08268307579764057,2026-08-24T19:33:39.343000+00:00,2026-08-24T19:33:39.343000+00:00,luxury-modern-beautiful-house,real_estate,real_footage,mediterranean,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/Dcb0sPbOfXt/,https://www.instagram.com/americas_realtor/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
millionaire_homes,2,421000.0,1412.0,21100.0,24300.0,42200.0,0.0501187648456057,0.05771971496437055,0.03665851185194575,0.05017733791903746,2025-07-08T07:51:18.582000+00:00,2026-06-02T17:53:02.110000+00:00,luxury-mansion;mansion-tour,theme_page,real_footage,classical_luxury,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DL1szmuquLT/,https://www.instagram.com/millionaire_homes/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
ulohlifestyl,1,31000.0,214.0,24200.0,24200.0,24200.0,0.7806451612903226,0.7806451612903226,0.19391025641025642,0.2071725831889284,2025-12-20T09:43:53.248000+00:00,2025-12-20T09:43:53.248000+00:00,dreamy-walk-in-closet-designs-ideas;luxury-closet;walk-in-closet,designer_studio,real_footage,modern_luxury,closet,real_existing,en,0.0,https://www.instagram.com/reel/DSew2hjjDVz/,https://www.instagram.com/ulohlifestyl/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
xenosphera,1,74000.0,496.0,24200.0,24200.0,24200.0,0.327027027027027,0.327027027027027,0.14711246200607903,0.17284822174439088,2026-02-10T12:18:30.723000+00:00,2026-02-10T12:18:30.723000+00:00,futuristic-architecture,theme_page,ai_generated,futuristic,exterior_facade,stylized_dreamy,en,1.0,https://www.instagram.com/reel/DUk74h1DRGX/,https://www.instagram.com/xenosphera/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
by.abdulstudio,1,44000.0,631.0,23900.0,23900.0,23900.0,0.5431818181818182,0.5431818181818182,0.8581687612208259,0.23325212529630732,2024-05-20T09:36:02.393000+00:00,2024-05-20T09:36:02.393000+00:00,wabi-sabi-interior,designer_studio,3d_render,organic_modern,living_room,aspirational_realistic,en,0.0,https://www.instagram.com/reel/C7L3sbAAq4H/,https://www.instagram.com/by.abdulstudio/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
meggieferrerhome,1,,,23700.0,23700.0,23700.0,,,0.583743842364532,,2026-01-06T00:36:14.566000+00:00,2026-01-06T00:36:14.566000+00:00,coastal-bedroom-design-ideas,,,,,,,,https://www.instagram.com/reel/DTJjsVGjkPK/,https://www.instagram.com/meggieferrerhome/,UNKNOWN,"VERIFIED (public topic pages; sample, not full account history)"
agentthorburn,1,54000.0,390.0,23700.0,23700.0,23700.0,0.4388888888888889,0.4388888888888889,0.48466257668711654,0.55011033446936,2026-03-22T13:51:23.849000+00:00,2026-03-22T13:51:23.849000+00:00,miami-mansion,real_estate,real_footage,modern_luxury,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DWMGT14AITd/,https://www.instagram.com/agentthorburn/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
lamaisonarabe,1,97000.0,1422.0,23600.0,23600.0,23600.0,0.24329896907216494,0.24329896907216494,0.6020408163265306,0.24654901443515564,2025-06-20T15:21:51.695000+00:00,2025-06-20T15:21:51.695000+00:00,marrakech-riad,other,real_footage,traditional_regional,stairs_hall,real_existing,en,0.0,https://www.instagram.com/reel/DLIKDy7JlBl/,https://www.instagram.com/lamaisonarabe/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
staycationsoloraya,1,21000.0,694.0,23500.0,23500.0,23500.0,1.119047619047619,1.119047619047619,0.6412005457025921,0.5918490831896858,2024-08-30T17:29:13.659000+00:00,2024-08-30T17:29:13.659000+00:00,santorini-villa,theme_page,real_footage,mediterranean,pool,real_existing,id,0.0,https://www.instagram.com/reel/C_TW7ZxSL1k/,https://www.instagram.com/staycationsoloraya/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
hawaiitinyhomes,1,8000.0,98.0,23500.0,23500.0,23500.0,2.9375,2.9375,0.046906187624750496,0.22042721458006076,2024-08-24T19:53:24.113000+00:00,2024-08-24T19:53:24.113000+00:00,container-house,brand_manufacturer,real_footage,minimalist,kitchen,real_existing,en,0.0,https://www.instagram.com/reel/C_EKqHcSmYd/,https://www.instagram.com/hawaiitinyhomes/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
alexandradts,1,307000.0,1641.0,23100.0,23100.0,23100.0,0.0752442996742671,0.0752442996742671,0.5292096219931272,0.1437325885916962,2025-04-16T12:52:08.272000+00:00,2025-04-16T12:52:08.272000+00:00,bali-infinity-pool-villas,lifestyle_influencer,real_footage,tropical,pool,real_existing,en,0.0,https://www.instagram.com/reel/DIghQT7iZtR/,https://www.instagram.com/alexandradts/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
tremrahcelik,1,31000.0,365.0,23100.0,23100.0,23100.0,0.7451612903225806,0.7451612903225806,0.043137254901960784,0.1066360417175153,2023-07-18T16:53:31.456000+00:00,2023-07-18T16:53:31.456000+00:00,faroe-islands-luxury-villas,lifestyle_influencer,real_footage,traditional_regional,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/Cu2JuBzoO4E/,https://www.instagram.com/tremrahcelik/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
